50,0,-1,-1, (1)
186771532, 0.12486085, 0.032218777, 0.003577925, 0.12900032, -0.3594, -1.7167, -2.2977, 2.8906145, -0.3956, 2.2157, 9.5448, 9.806581, 5.0, 119.0, 35.125, 28.25, 3.4375, 45.206688
186771552, 0.028379053, -0.010663962, -0.0030019663, 0.030464776, -0.3755, -1.7492, -2.3114, 2.9228873, -0.3893, 2.2419999, 9.538899, 9.806565, 5.0, 119.0, 35.125, 28.0625, 3.625, 45.104435
186771572, -0.066147976, -0.036599554, 0.04351106, 0.087225534, -0.36319998, -1.7737, -2.1533, 2.8132946, -0.3918, 2.2468998, 9.5377, 9.80662, 5.0, 120.35294, 34.9375, 28.1875, 3.875, 45.057514
186771592, -0.17379989, -0.08998918, 0.15306537, 0.24846219, -0.3085, -1.7172999, -1.5381, 2.32595, -0.3974, 2.2347, 9.540299, 9.806585, 5.0, 121.70589, 34.75, 28.5, 3.8125, 45.103745
186771612, -0.27708846, -0.07237881, 0.27314404, 0.39575797, -0.121, -1.7687999, -0.85859996, 1.9698955, -0.4084, 2.2028, 9.547299, 9.806633, 5.0, 123.05883, 34.5625, 28.6875, 3.75, 45.07329
186771632, -0.35395277, 0.0049741883, 0.34618604, 0.49512833, 0.087299995, -1.6723, 0.14, 1.6804192, -0.4109, 2.1522, 9.5587, 9.806607, 5.0, 124.41177, 34.1875, 29.0, 3.6875, 44.98203
186771652, -0.3425034, 0.08222246, 0.34702381, 0.49446398, 0.2782, -1.5999, 0.9684, 1.8907337, -0.39589998, 2.0873, 9.5737, 9.806594, 5.0, 125.76472, 33.75, 29.3125, 3.4375, 44.834156
186771672, -0.20549506, 0.10835004, 0.27626815, 0.3609599, 0.5527, -1.5058999, 1.3165, 2.075183, -0.3664, 2.0244, 9.5884, 9.806623, 5.0, 127.11766, 33.3125, 29.5, 3.25, 44.615414
186771692, -0.048328165, 0.15934856, 0.15479325, 0.2273511, 0.6849, -1.4391999, 1.14, 1.9595878, -0.3319, 1.9832, 9.5982, 9.806563, 5.0, 128.4706, 33.0625, 29.625, 3.25, 44.512157
186771712, 0.068120204, 0.2186723, 0.05942846, 0.2366214, 0.77989995, -1.4563999, 0.6961, 1.7927353, -0.2993, 1.9757999, 9.6008, 9.806565, 5.0, 129.82353, 33.0625, 29.5625, 2.9375, 44.448837
186771732, 0.14580481, 0.27024677, -0.029583331, 0.30849236, 0.96159995, -1.492, 0.2759, 1.7963461, -0.2555, 1.9892999, 9.599299, 9.806587, 5.0, 131.17647, 32.9375, 29.625, 2.6875, 44.38178
186771752, 0.18044959, 0.3033906, -0.12372639, 0.37405363, 0.9801, -1.5229, 0.035299998, 1.8113714, -0.20529999, 2.0172, 9.5947, 9.806605, 5.0, 132.5294, 33.0625, 29.5625, 2.4375, 44.4186
186771772, 0.16599827, 0.32440436, -0.18891443, 0.41046593, 0.87839997, -1.4789, 0.022, 1.720237, -0.15269999, 2.0514, 9.5884, 9.806578, 5.0, 133.88234, 33.1875, 29.375, 2.4375, 44.38741
186771792, 0.14575244, 0.2924823, -0.22973768, 0.39946097, 0.5837, -1.3756, 0.3229, 1.5288053, -0.093399994, 2.086, 9.581699, 9.806583, 5.0, 135.23528, 33.0625, 29.4375, 2.5, 44.33898
186771812, 0.16571902, 0.25195572, -0.2775248, 0.4098347, 0.4346, -1.4978, 0.40649998, 1.6116836, -0.0521, 2.1109, 9.5766, 9.806624, 5.0, 136.58821, 33.125, 29.1875, 2.125, 44.20058
186771832, 0.15088372, 0.15711454, -0.3196396, 0.3868079, 0.1829, -1.1328, 0.4428, 1.2299432, -0.0162, 2.1425, 9.569699, 9.806616, 5.0, 137.94115, 33.125, 29.125, 1.9375, 44.15071
186771852, 0.026005406, -0.08580039, -0.32105333, 0.3333365, -0.1074, -0.7901, 1.0868, 1.3479344, -4.0E-4, 2.1713998, 9.5632, 9.806619, 5.0, 139.29408, 33.3125, 29.0625, 2.0625, 44.256134
186771872, -0.07527605, -0.2491283, -0.3260624, 0.4171907, -0.44919997, -0.3242, 2.353, 2.4173322, -0.0313, 2.1764, 9.561999, 9.806606, 5.0, 140.64702, 33.1875, 28.875, 2.0625, 44.038956
186771892, -0.27429596, -0.23064525, -0.364704, 0.5113165, -0.1908, 0.877, 3.0953999, 3.222892, -0.093499996, 2.1615999, 9.564899, 9.806557, 5.0, 142.0, 32.9375, 28.75, 2.0625, 43.768658
186771912, -0.39522982, -0.24701644, -0.45287803, 0.64986324, -0.58169997, 1.6572, 3.1037998, 3.566267, -0.1537, 2.1083, 9.576099, 9.806643, 5.0, 144.70589, 33.0625, 28.5, 1.875, 43.6909
186771932, -0.15086626, -0.42531928, -0.4099255, 0.6096688, -1.3095, 1.6581999, 2.7158, 3.4409282, -0.22019999, 2.0307999, 9.591499, 9.806604, 5.0, 147.41177, 32.8125, 28.25, 2.0, 43.344234
186771952, 0.41711622, -0.44776422, -0.3442662, 0.7021381, -0.91679996, 1.4113, 1.1330999, 2.0288434, -0.3188, 1.9997, 9.5952, 9.806543, 5.0, 150.11766, 32.75, 28.125, 2.1875, 43.224567
186771972, 0.99989915, -0.27328366, -0.34541813, 1.0926096, -0.28689998, 1.3219999, -0.9647, 1.6615179, -0.4191, 2.0771, 9.5749, 9.806563, 5.0, 152.82355, 32.8125, 27.875, 2.6875, 43.13813
186771992, 1.2409291, 0.082519166, -0.390116, 1.3034205, 0.32, 0.94119996, -3.0663998, 3.2235174, -0.4867, 2.2649999, 9.528999, 9.806576, 5.0, 155.52943, 33.0, 27.9375, 3.25, 43.359734
186772012, 1.0802715, 0.46778315, -0.47364745, 1.2689166, 0.62729996, 0.5945, -4.3614, 4.446206, -0.48999998, 2.497, 9.470699, 9.806592, 5.0, 158.23532, 33.0, 27.5, 3.375, 43.088753
