50,0,-1,-1, (0)
609180806, -1.3962634E-4, 1.7453292E-5, 1.2217305E-4, 1.8635017E-4, 0.0075999997, 0.0050999997, -0.0964, 0.09683352, 0.1786, 0.024699999, 9.8049, 9.806558, 5.0, 966.3, -92.4375, 138.875, 75.5625, 183.14107
609180826, -2.7925268E-4, 1.0471976E-4, -5.410521E-4, 6.1780715E-4, 0.017199999, 0.0050999997, -0.106199995, 0.10770464, 0.1788, 0.024699999, 9.8049, 9.806561, 5.0, 966.3, -92.3125, 138.875, 75.5625, 183.078
609180846, 1.7453292E-4, -3.8397242E-4, -1.3962634E-4, 4.4428828E-4, -0.0023, -0.0046, -0.0865, 0.08665275, 0.17889999, 0.024699999, 9.8049, 9.806563, 5.0, 966.3, -92.125, 138.9375, 75.875, 183.1602
609180866, 1.7453292E-4, -1.2217305E-4, -3.4906584E-4, 4.089437E-4, -0.012, 0.0050999997, -0.0964, 0.0972778, 0.1787, 0.024699999, 9.8049, 9.80656, 5.0, 966.3, -92.0, 138.875, 75.5625, 182.92062
609180886, -2.443461E-4, 3.4906584E-4, -1.5707963E-4, 4.5412112E-4, 0.0074, 0.0050999997, -0.0865, 0.08696562, 0.1788, 0.024699999, 9.8049, 9.806561, 5.0, 966.3, -92.0625, 138.5625, 75.8125, 182.8185
609180906, -3.3161257E-4, 6.981317E-5, 8.726646E-5, 3.4993744E-4, 0.0072999997, -0.0046, -0.0964, 0.09678538, 0.17899999, 0.024699999, 9.8049, 9.806565, 5.0, 966.3, -91.9375, 138.25, 75.5625, 182.41507
609180926, 2.443461E-4, 3.4906585E-5, 5.2359875E-4, 5.788602E-4, -0.0023999999, -0.0047, -0.0964, 0.09654434, 0.17899999, 0.024699999, 9.8049, 9.806565, 5.0, 966.3, -91.875, 138.375, 75.5, 182.45248
609180946, -1.2217305E-4, -0.0, -1.5707963E-4, 1.9899815E-4, -0.0122, 0.005, -0.0964, 0.09729748, 0.17889999, 0.024699999, 9.8049, 9.806563, 5.0, 966.3, -92.0, 138.3125, 75.8125, 182.5976
609180966, 0.001012291, 5.5850536E-4, -5.235988E-5, 0.0011573257, 0.0072, -0.0046, -0.106199995, 0.10654313, 0.17899999, 0.024699999, 9.8049, 9.806565, 5.0, 966.3, -91.9375, 138.3125, 75.8125, 182.56612
609180986, 9.424778E-4, -1.7453292E-5, 4.0142573E-4, 0.0010245544, 0.0069999998, 0.0149, -0.0865, 0.08805259, 0.1792, 0.024699999, 9.8049, 9.806569, 5.0, 966.3, -92.25, 138.375, 75.8125, 182.771
609181006, -1.0471976E-4, 2.9670598E-4, 8.726646E-5, 3.2652123E-4, -0.0026999998, -0.0044, -0.0963, 0.09643827, 0.1792, 0.024999999, 9.8049, 9.806569, 5.0, 966.3, -92.4375, 138.5, 76.0625, 183.06404
609181026, 8.5521134E-4, 3.4906585E-5, 2.6179937E-4, 8.9506636E-4, 0.0069, 0.0053, -0.106199995, 0.106555805, 0.1793, 0.024899999, 9.8049, 9.806571, 5.0, 966.3, -92.4375, 138.625, 75.9375, 183.10677
609181046, 1.7453292E-4, 3.4906585E-5, 1.0471976E-4, 2.0651014E-4, 0.0067999996, -0.0042, -0.1061, 0.10640061, 0.1794, 0.0251, 9.8049, 9.806574, 5.0, 966.3, -92.4375, 138.75, 75.9375, 183.20142
609181066, -2.2689281E-4, -1.3962634E-4, 8.726646E-5, 2.803414E-4, -0.0029, 0.0055, -0.1061, 0.10628203, 0.1794, 0.0251, 9.8049, 9.806574, 5.0, 966.3, -92.5, 138.6875, 76.3125, 183.3414
609181086, -5.5850536E-4, -2.6179937E-4, 3.1415926E-4, 6.9221616E-4, 0.0067, -0.0042, -0.1061, 0.10639427, 0.1795, 0.0251, 9.8049, 9.806575, 5.0, 966.3, -92.3125, 138.75, 76.0, 183.16429
609181106, 1.5707963E-4, 5.235988E-5, -1.2217305E-4, 2.0577128E-4, -0.0126, -0.0042999997, -0.0963, 0.09721594, 0.1794, 0.024999999, 9.8049, 9.806573, 5.0, 966.4235, -92.125, 138.375, 76.0, 182.78583
609181126, 7.330383E-4, 1.0471976E-4, -8.726646E-5, 7.45605E-4, -0.0028, 0.0053999997, -0.0865, 0.086713605, 0.1794, 0.024999999, 9.8049, 9.806573, 5.0, 966.54706, -92.0625, 137.875, 75.75, 182.272
609181146, 1.7453292E-4, -3.6651915E-4, 4.886922E-4, 6.3530944E-4, -0.0029, -0.0041, -0.1061, 0.106218785, 0.1794, 0.0252, 9.8049, 9.806574, 5.0, 966.6706, -92.0, 137.75, 75.5625, 182.068
609181166, 8.3775807E-4, 3.4906585E-5, 5.235988E-5, 8.401182E-4, -0.0028, -0.0039999997, -0.0963, 0.0964237, 0.1793, 0.0253, 9.8049, 9.806572, 5.0, 966.7941, -92.1875, 137.8125, 75.5625, 182.21008
609181186, -5.235988E-5, -2.9670598E-4, 8.726646E-5, 3.136741E-4, -0.0028, 0.0058, -0.0963, 0.09651513, 0.1793, 0.0254, 9.8049, 9.806572, 5.0, 966.91766, -92.0625, 137.875, 75.5, 182.16824
609181206, 1.5707963E-4, -1.2217305E-4, 1.9198621E-4, 2.7651215E-4, -0.0026999998, -0.013599999, -0.0963, 0.097293064, 0.1793, 0.0255, 9.8049, 9.806573, 5.0, 967.0412, -92.5, 138.0, 75.6875, 182.5619
609181226, 4.886922E-4, 5.235988E-5, 5.235988E-5, 4.9427035E-4, -0.0026999998, -0.0037, -0.0963, 0.09640887, 0.1792, 0.0256, 9.8049, 9.806571, 5.0, 967.16473, -92.625, 138.375, 75.6875, 182.9088
609181246, 1.7453292E-4, 2.0943952E-4, 5.2359875E-4, 5.903239E-4, -0.012399999, 0.006, -0.0963, 0.097280264, 0.1792, 0.0257, 9.8049, 9.806571, 5.0, 967.28827, -92.75, 138.6875, 75.8125, 183.26025
609181266, 1.7453292E-4, -1.2217305E-4, 8.726646E-5, 2.3022473E-4, -0.0026999998, -0.0036, -0.0963, 0.09640508, 0.1792, 0.0257, 9.8049, 9.806571, 5.0, 967.4118, -92.625, 138.375, 75.8125, 182.96056
609181286, -1.7453292E-5, 6.981317E-5, 8.726646E-5, 1.1311026E-4, -0.012399999, -0.0034999999, -0.106199995, 0.10697873, 0.17909999, 0.025799999, 9.8049, 9.80657, 5.0, 967.53534, -93.0, 138.375, 75.5625, 183.04735
609181306, 2.0943952E-4, -0.0, 3.4906585E-5, 2.1232848E-4, 0.0069999998, -0.0034999999, -0.0963, 0.09661749, 0.1792, 0.025799999, 9.8049, 9.806572, 5.0, 967.6589, -92.625, 138.25, 75.6875, 182.81425
609181326, 3.1415926E-4, 1.0471976E-4, -9.773844E-4, 0.0010319605, -0.012399999, 0.0061999997, -0.106199995, 0.10710107, 0.17909999, 0.025799999, 9.8049, 9.80657, 5.0, 967.7824, -92.375, 137.9375, 75.5625, 182.39952
609181346, 1.7453292E-4, -4.712389E-4, 1.7453292E-5, 5.028245E-4, -0.0026, 0.015899999, -0.0865, 0.08798761, 0.17909999, 0.0257, 9.8049, 9.806569, 5.0, 967.90594, -92.375, 137.9375, 75.5625, 182.39952
609181366, -1.9198621E-4, 3.4906585E-5, 8.726646E-5, 2.1375829E-4, -0.0122, -0.0034999999, -0.0963, 0.097132795, 0.17899999, 0.025799999, 9.8049, 9.806568, 5.0, 968.0295, -92.25, 138.1875, 75.875, 182.65504
609181386, -1.2217305E-4, -0.0, 1.7453292E-5, 1.2341341E-4, -0.0023999999, 0.0061, -0.0963, 0.096522845, 0.17899999, 0.0257, 9.8049, 9.806567, 5.0, 968.153, -91.9375, 138.125, 75.9375, 182.47609
