50,0,-1,-1, (1)
609408046, -0.26019368, 0.06377433, -0.3569024, 0.44625914, -0.20529999, -0.84239995, 1.0648999, 1.3732435, -0.8341, 5.1394997, 8.3101, 9.806525, 5.0, 28.6, 8.625, 40.5625, 3.1875, 41.59167
609408066, 0.032742377, 0.594529, -0.3933972, 0.71365124, 0.0069, -1.2839999, 0.6548, 1.4413419, -0.85999995, 5.0902, 8.3378, 9.806561, 5.0, 28.6, 8.75, 40.375, 2.9375, 41.41657
609408086, 0.9115506, 1.953006, -0.22483331, 2.166958, -0.5327, -0.62799996, -0.17539999, 0.84197295, -0.8009, 5.0892, 8.344299, 9.806565, 5.0, 28.6, 9.1875, 40.1875, 3.1875, 41.347374
609408106, 0.3318569, 1.0078578, -0.043057274, 1.0619606, 0.4113, -0.3029, 1.0308, 1.1504194, -0.49949998, 5.2377996, 8.2755995, 9.806609, 5.0, 28.6, 9.1875, 40.0625, 3.375, 41.240814
609408126, -0.3671649, -0.61980134, -0.36144024, 0.80597943, 0.1512, -0.7877, -0.6587, 1.0378913, -0.3376, 5.2922997, 8.249, 9.806549, 5.0, 28.6, 9.0, 39.9375, 3.0625, 41.053413
609408146, -0.92690945, -0.18079865, -0.38294268, 1.0190654, 1.0468999, -2.2047, -0.20189999, 2.4489722, -0.4781, 5.2286997, 8.282599, 9.806597, 5.0, 28.6, 9.1875, 39.6875, 2.4375, 40.809917
609408166, -0.79426444, 0.79585266, -0.68163836, 1.3148644, 2.0383, -1.6862999, 1.499, 3.0406044, -0.5477, 5.0703, 8.3762, 9.806561, 5.0, 28.6, 9.4375, 39.4375, 1.6875, 40.586086
609408186, -0.33871606, 1.5695223, -0.89133966, 1.8364681, 1.3154, -0.41489998, 1.7742, 2.247266, -0.4818, 4.9296, 8.463799, 9.806579, 5.0, 28.6, 10.0, 39.25, 1.0625, 40.51779
609408206, -0.36726964, 1.5236201, -1.0700439, 1.897709, 1.7050999, 1.0404999, 1.3757, 2.425398, -0.30269998, 4.8651, 8.5093, 9.806581, 5.0, 28.6, 10.5625, 39.0625, 0.4375, 40.467724
609408226, -0.831789, 0.94841194, -1.3670989, 1.8601929, 1.0876, 1.2477, 0.68619996, 1.7917867, -0.1462, 4.7977, 8.5515995, 9.806587, 5.0, 28.6, 11.3125, 38.625, 0.0, 40.247524
