50,0,-1,-1, (1)
186726932, 0.24644049, -0.2135934, 0.3789808, 0.4999815, 0.099999994, -1.1948, -1.0275, 1.5790198, -0.5021, 3.3946998, 9.1866, 9.806616, 5.0, 334.0, 26.5, 30.625, 1.3125, 40.519913
186726952, 0.18346901, -0.14735815, 0.32700488, 0.40287405, 0.20189999, -1.077, -0.9005, 1.4183064, -0.5157, 3.4436998, 9.1675, 9.806532, 5.0, 334.0, 26.4375, 30.75, 1.5, 40.580215
186726972, 0.15193091, -0.12283627, 0.26677358, 0.33066583, 0.1281, -0.9224, -0.94509995, 1.3268178, -0.5204, 3.4807, 9.153299, 9.806579, 5.0, 334.0, 26.3125, 30.9375, 1.5, 40.641438
186726992, 0.16294394, -0.116029486, 0.21921335, 0.29676265, 0.015, -0.8986, -0.9614, 1.3160535, -0.525, 3.5142999, 9.1402, 9.806588, 5.0, 334.0, 26.25, 31.0, 1.5, 40.648647
186727012, 0.17388715, -0.085172065, 0.18809414, 0.26994523, 0.1284, -0.86969995, -0.9598, 1.3015685, -0.5304, 3.5432, 9.128699, 9.806566, 5.0, 334.0, 25.9375, 31.0, 1.875, 40.46319
186727032, 0.14271557, 0.017278759, 0.1550376, 0.21143071, 0.435, -1.0303999, -0.8183, 1.3858441, -0.5331, 3.5786, 9.114699, 9.806544, 5.0, 334.0, 25.4375, 30.9375, 1.8125, 40.093395
186727052, 0.09641199, 0.15034266, 0.11140437, 0.21049732, 0.566, -1.0869, -0.3752, 1.2815938, -0.51699996, 3.6104, 9.1031, 9.806564, 5.0, 334.0, 25.125, 30.9375, 1.8125, 39.89586
186727072, 0.11061897, 0.26031587, 0.07126179, 0.29168332, 0.636, -1.1406, -0.057, 1.3071775, -0.48889998, 3.6253, 9.0987, 9.806537, 5.0, 334.0, 25.0, 30.6875, 1.5, 39.61026
186727092, 0.12430235, 0.21425661, 0.044191737, 0.25161454, 0.7015, -1.1590999, 0.0858, 1.3575628, -0.4367, 3.6460998, 9.0931, 9.80659, 5.0, 334.0, 24.6875, 30.5625, 1.4375, 39.31419
186727112, 0.104178704, 0.21940534, 0.023492131, 0.24401595, 0.6303, -1.2145, 0.3089, 1.4027499, -0.3949, 3.6690998, 9.0858, 9.806631, 5.0, 334.0, 24.75, 30.875, 1.375, 39.59443
186727132, 0.12526228, 0.20697859, 0.03726278, 0.24478416, 0.4517, -1.2149999, 0.2561, 1.3213042, -0.35369998, 3.6882, 9.0796995, 9.806573, 5.0, 334.0, 24.5625, 30.8125, 1.375, 39.428635
186727152, 0.17041394, 0.17793632, 0.05461135, 0.25235817, 0.28419998, -1.1037999, 0.107099995, 1.1448207, -0.3137, 3.7112, 9.0718, 9.806578, 5.0, 334.0, 24.375, 30.9375, 1.375, 39.410152
186727172, 0.19071212, 0.16257742, 0.08255407, 0.26385167, -0.1047, -1.0235, -0.2636, 1.0620731, -0.2777, 3.7424, 9.0601, 9.806533, 5.0, 334.0, 24.1875, 30.875, 1.5, 39.24985
186727192, 0.13325588, 0.20198695, 0.079499744, 0.2547078, -0.23809999, -0.9493, -0.6619, 1.1815133, -0.24239999, 3.7774, 9.046599, 9.806552, 5.0, 334.0, 24.125, 31.0, 1.1875, 39.299183
186727212, 9.5993106E-4, 0.30063295, -0.0050614546, 0.3006771, -0.0645, -0.8856, -0.62329996, 1.0848734, -0.20009999, 3.8019, 9.0374, 9.806583, 5.0, 334.0, 24.125, 31.0, 1.125, 39.297344
186727232, -0.16132078, 0.36435494, -0.13163273, 0.41964996, 0.30339998, -0.5912, -0.26139998, 0.71407205, -0.14649999, 3.8021, 9.0384, 9.806635, 5.0, 334.0, 24.1875, 31.0, 0.875, 39.329388
186727252, -0.30113912, 0.39161697, -0.2817834, 0.5687271, 0.6008, -0.3069, 0.4903, 0.83399177, -0.0909, 3.7726, 9.0514, 9.80656, 5.0, 334.0, 24.0625, 31.0, 0.6875, 39.248905
186727272, -0.33442253, 0.28091073, -0.41416663, 0.6018997, 0.5807, -0.16569999, 1.291, 1.4252543, -0.0413, 3.7177, 9.0745, 9.806607, 5.0, 334.0, 24.4375, 30.6875, 0.4375, 39.231434
186727292, -0.19720475, 0.085887656, -0.47825512, 0.52439904, 0.3525, 0.0319, 1.8815999, 1.9145997, -0.0191, 3.6504998, 9.1018, 9.806594, 5.0, 334.0, 24.625, 30.375, 0.1875, 39.10328
186727312, 0.0063704518, -0.034225907, -0.42294565, 0.42437604, -0.0712, 0.2445, 1.5253999, 1.5465105, -0.036599997, 3.6179998, 9.114699, 9.80658, 5.0, 334.0, 24.8125, 30.1875, 0.1875, 39.0766
186727332, 0.18071139, -0.061924282, -0.2613107, 0.3236889, -0.25959998, 0.37269998, 0.555, 0.7171628, -0.0738, 3.6187, 9.1142, 9.806583, 5.0, 334.0, 24.9375, 30.0, 0.1875, 39.01172
186727352, 0.22509511, -0.05852089, -0.12486085, 0.26397488, -0.072, 0.42479998, -0.49069998, 0.65301263, -0.104399994, 3.6511, 9.101, 9.806611, 5.0, 333.05884, 24.875, 30.1875, 0.25, 39.11666
186727372, 0.15995942, -0.07681194, -0.08618436, 0.19726843, 0.104899995, 0.2595, -1.1997, 1.2319189, -0.1245, 3.6917999, 9.0843, 9.8066, 5.0, 332.11768, 24.9375, 30.125, 0.1875, 39.107925
186727392, 0.059253927, -0.0535467, -0.10861184, 0.13481398, 0.15699999, 0.2127, -1.5199, 1.5427204, -0.1472, 3.7235, 9.071, 9.806588, 5.0, 331.1765, 25.25, 30.125, 0.125, 39.307682
186727412, -0.031590458, 0.0073652896, -0.14906856, 0.15255702, 0.1734, 0.1339, -1.555, 1.5703572, -0.1636, 3.7329, 9.066899, 9.806629, 5.0, 330.23535, 25.4375, 30.1875, 0.0, 39.475964
186727432, -0.09559168, 0.03741986, -0.20987584, 0.23363622, 0.3502, 0.2061, -1.42, 1.476996, -0.17369999, 3.7266998, 9.0692, 9.806571, 5.0, 329.2942, 25.5, 30.25, -0.1875, 39.564476
186727452, -0.18640116, 0.03005457, -0.31023228, 0.3631704, 0.7026, 0.443, -1.084, 1.3656324, -0.1828, 3.7085998, 9.0765, 9.806629, 5.0, 328.35303, 25.5625, 30.25, -0.5625, 39.608337
186727472, -0.33766884, 0.03572689, -0.41195005, 0.5338535, 0.8674, 0.6629, -0.2643, 1.1232425, -0.2006, 3.6734998, 9.0903, 9.806548, 5.0, 327.41187, 25.5, 30.0, -0.8125, 39.381596
186727492, -0.48279297, -0.024626596, -0.4733333, 0.6765648, 0.6559, 0.8448, 0.9072, 1.4024634, -0.2244, 3.6102998, 9.1151, 9.806613, 5.0, 326.4707, 25.8125, 29.75, -1.25, 39.406982
186727512, -0.46924922, -0.0347146, -0.4469439, 0.6489675, 0.16489999, 0.9015, 1.9320999, 2.1384351, -0.26299998, 3.5198, 9.1494, 9.806614, 5.0, 325.52954, 25.9375, 29.625, -1.6875, 39.411194
186727532, -0.20195204, 0.019058995, -0.3308446, 0.3880799, -0.1209, 0.8129, 1.88, 2.0517855, -0.30069998, 3.4313, 9.1818, 9.806615, 5.0, 324.58838, 26.25, 29.375, -1.9375, 39.44245
186727552, 0.16369443, 0.012356931, -0.15613715, 0.22655545, 0.1161, 0.58349997, 0.6487, 0.8802063, -0.322, 3.3881998, 9.197, 9.806548, 5.0, 323.64722, 26.1875, 29.5, -1.625, 39.48007
186727572, 0.3645993, 0.013002703, -0.025237462, 0.36570293, 0.4965, 0.1585, -0.75339997, 0.9161037, -0.32979998, 3.4143999, 9.187099, 9.806615, 5.0, 322.70605, 25.9375, 29.5625, -1.4375, 39.35431
186727592, 0.3474078, 0.06504842, 0.038362335, 0.35552093, 0.7022, -0.2355, -1.8069999, 1.9528937, -0.3295, 3.4810998, 9.162, 9.806573, 5.0, 321.7649, 25.6875, 29.5625, -1.4375, 39.18999
186727612, 0.16650441, 0.06583382, 0.037559487, 0.18294406, 0.86439997, -0.36789998, -2.3616, 2.5415924, -0.3152, 3.5449, 9.138, 9.806564, 5.0, 320.82373, 25.6875, 29.5, -1.4375, 39.142868
186727632, -0.08580039, -0.0069987704, 0.0012740904, 0.08609479, 0.899, -0.4549, -2.0952, 2.324865, -0.3008, 3.5755, 9.126599, 9.806604, 5.0, 319.88257, 25.75, 29.75, -1.5, 39.3748
186727652, -0.28852037, -0.098907806, -0.029984757, 0.30647323, 0.7927, -0.4019, -1.2971, 1.5723757, -0.3023, 3.5598998, 9.1326, 9.806561, 5.0, 318.9414, 25.9375, 29.8125, -1.625, 39.549713
186727672, -0.36334264, -0.070581116, -0.037611846, 0.37204063, 0.7445, -0.2783, -0.22829999, 0.8269534, -0.32279998, 3.5068998, 9.1524, 9.806578, 5.0, 318.0, 25.8125, 29.875, -1.9375, 39.529163
186727692, -0.3335499, 0.06234316, -0.032620203, 0.3408904, 0.70309997, -0.2342, 0.5681, 0.93377554, -0.3403, 3.4334, 9.1796, 9.806584, 5.0, 309.7647, 25.8125, 29.875, -2.125, 39.538795
186727712, -0.25991443, 0.17048377, 0.0010297443, 0.31083965, 0.70489997, -0.2209, 0.90029997, 1.1645689, -0.33229998, 3.378, 9.200399, 9.806561, 5.0, 301.52942, 25.625, 29.75, -2.25, 39.32894
